150.0.0.0,150.0.255.255,AS,CN,Shandong,Jinan,36.6685,117.02
150.1.0.0,150.3.95.255,AS,JP,Tokyo,Chiyoda,35.6906,139.77
150.3.96.0,150.3.96.255,AS,JP,Tokyo,Chiyoda,35.6775,139.762
150.3.97.0,150.6.255.255,AS,JP,Tokyo,Chiyoda,35.6906,139.77
150.7.0.0,150.7.1.255,AS,JP,Aichi,Tōkai,35.0228,136.903
150.7.2.0,150.7.2.255,AS,JP,Tokyo,Chiyoda,35.6906,139.77
150.7.3.0,150.7.4.255,AS,JP,Tokyo,Komae,35.5995,139.608
150.7.5.0,150.7.5.255,AS,JP,Tokyo,Chiyoda,35.6906,139.77
150.7.6.0,150.7.6.255,AS,JP,Aichi,Tōkai,35.0228,136.903
150.7.7.0,150.7.16.255,AS,JP,Tokyo,Komae,35.5995,139.608
150.7.17.0,150.7.18.255,AS,JP,Tokyo,Chiyoda,35.6906,139.77
150.7.19.0,150.7.19.255,AS,JP,Tokyo,Komae,35.5995,139.608
150.7.20.0,150.7.24.255,AS,JP,Tokyo,Chiyoda,35.6906,139.77
150.7.25.0,150.7.35.255,AS,JP,Tokyo,Komae,35.5995,139.608
150.7.36.0,150.7.36.255,AS,JP,Tokyo,Chiyoda,35.6906,139.77
150.7.37.0,150.7.42.255,AS,JP,Tokyo,Komae,35.5995,139.608
150.7.43.0,150.7.43.255,AS,JP,Tokyo,Chiyoda,35.6906,139.77
150.7.44.0,150.7.45.255,AS,JP,Tokyo,Komae,35.5995,139.608
150.7.46.0,150.7.46.255,AS,JP,Tokyo,Chiyoda,35.6906,139.77
150.7.47.0,150.7.64.255,AS,JP,Tokyo,Komae,35.5995,139.608
150.7.65.0,150.7.65.255,AS,JP,Tokyo,Chiyoda,35.6906,139.77
150.7.66.0,150.7.66.255,AS,JP,Tokyo,Komae,35.5995,139.608
150.7.67.0,150.7.67.255,AS,JP,Tokyo,Chiyoda,35.6906,139.77
150.7.68.0,150.7.76.255,AS,JP,Tokyo,Komae,35.5995,139.608
150.7.77.0,150.7.77.255,AS,JP,Tokyo,Chiyoda,35.6906,139.77
150.7.78.0,150.7.82.255,AS,JP,Tokyo,Komae,35.5995,139.608
150.7.83.0,150.7.83.255,AS,JP,Aichi,Tōkai,35.0228,136.903
150.7.84.0,150.7.84.255,AS,JP,Tokyo,Komae,35.5995,139.608
150.7.85.0,150.7.85.255,AS,JP,Aichi,Tōkai,35.0228,136.903
150.7.86.0,150.7.87.255,AS,JP,Tokyo,Komae,35.5995,139.608
150.7.88.0,150.7.90.255,AS,JP,Aichi,Tōkai,35.0228,136.903
150.7.91.0,150.7.91.255,AS,JP,Tokyo,Komae,35.5995,139.608
150.7.92.0,150.7.92.255,AS,JP,Aichi,Tōkai,35.0228,136.903
150.7.93.0,150.7.98.255,AS,JP,Tokyo,Komae,35.5995,139.608
150.7.99.0,150.7.99.255,AS,JP,Tokyo,Chiyoda,35.6906,139.77
150.7.100.0,150.7.101.255,AS,JP,Aichi,Tōkai,35.0228,136.903
150.7.102.0,150.7.102.255,AS,JP,Tokyo,Komae,35.5995,139.608
150.7.103.0,150.7.103.255,AS,JP,Aichi,Tōkai,35.0228,136.903
150.7.104.0,150.7.107.255,AS,JP,Tokyo,Komae,35.5995,139.608
150.7.108.0,150.7.108.255,AS,JP,Aichi,Tōkai,35.0228,136.903
150.7.109.0,150.7.109.255,AS,JP,Tokyo,Komae,35.5995,139.608
150.7.110.0,150.7.110.255,AS,JP,Aichi,Tōkai,35.0228,136.903
150.7.111.0,150.7.119.255,AS,JP,Tokyo,Komae,35.5995,139.608
150.7.120.0,150.7.120.255,AS,JP,Tokyo,Chiyoda,35.6906,139.77
150.7.121.0,150.7.121.255,AS,JP,Tokyo,Komae,35.5995,139.608
150.7.122.0,150.7.122.255,AS,JP,Aichi,Tōkai,35.0228,136.903
150.7.123.0,150.7.126.255,AS,JP,Tokyo,Komae,35.5995,139.608
150.7.127.0,150.7.128.255,AS,JP,Aichi,Tōkai,35.0228,136.903
150.7.129.0,150.7.138.255,AS,JP,Tokyo,Komae,35.5995,139.608
